VIOLATION_TYPE,DISPOSITION,FINE_AMOUNT,LATITUDE,LONGITUDE
11-5-023,L,75,41.81871198778534,-87.6476406240637
11-4-630,N,400,41.82429797731125,-87.71482733038174
7-28-450,NA,0,41.73761402032117,-87.71869784610043
11-4-660 Full Description: Owner of process equipment must provide instructions on proper operation,LIABPLEA,-1000,41.76443558987163,-87.69271019434899
7-28-080,N,1000,41.759266845306286,-87.64532650354835
11-4-670A,NA,NA,41.95186702030087,-87.64516840071663
11-4-1500,NA,200,41.88941647749994,-87.65006190395165
11-4-1500,N,0,41.6969988773786,-87.60593888565614
7-28-440,L,1000,41.85301833265603,-87.70422459444623
1-20-020,N,300,41.982288009741126,-87.66357326795904
13-32-125 (2A),L,1700,41.872737651637856,-87.69918171734712
11-4-630,NA,NA,41.89278249768239,-87.69310997546316
7-28-720,N,0,41.88231683582112,-87.66356706707126
11-4-620,LIABPLEA,1000,41.861126071501694,-87.68602986539041
11-4-1500 Full Description: Full Description: Treatment and disposal of solid or liquid waste,NONSUIT,0,41.80804059262201,-87.6466100724962
11-4-630,L,300,41.9674389274561,-87.72785751780245
11-5-021,L,25,41.7955583674183,-87.58102752620148
11-4-1040,NA,200,41.84649544250017,-87.68563424727924
11-4-760,NA,100,41.823071491190085,-87.68573597346679
11-4-630,NA,300,41.86812416339793,-87.7393289788835
11-4-1500,G,200,41.69234712576441,-87.65223233514453
7-28-470,L,100,41.79433779752913,-87.65117999169337
11-5-023,L,25,42.017202541396536,-87.67558561476827
11-4-250 null,LIABPLEA,-1000,41.960981218339214,-87.73465134883769
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,LIABPLEA,200,41.896091405301384,-87.67275223938564
11-4-660 Full Description: Full Description: Owner of process equipment must provide instructions on proper operation,LIABPLEA,1000,41.792218590468494,-87.78259495973552
11-4-760,NA,100,41.823071491190085,-87.68573597346679
4-160-020,NA,200,41.86612863836587,-87.73592225475471
7-28-720,L,400,41.806668099529425,-87.7075580966
11-4-660 Full Description: Owner of process equipment must provide instructions on proper operation,NONSUIT,NA,41.825175809744174,-87.64612247224795
13-32-125(2)(b) Full Description: Construction site cleanliness - chain link fence,LIABPLEA,-500,41.976039348903385,-87.68653659955463
13-32-125(2)(b) Full Description: Construction site cleanliness - chain link fence,NONSUIT,NA,42.008598924439205,-87.69838951935908
11-4-030,LIABPLEA,300,41.88771513282269,-87.69943409231095
11/4/2140,N,0,41.9926602426899,-87.78367931881647
4-216-020,NA,NA,41.9096968713038,-87.74908274871417
13-32-125(2)(k) Full Description: Full Description: Construction site cleanliness - general contractor must take measures to prevent track-out,DEFAULT,500,41.94683739073077,-87.69069682934114
11-4-630,L,200,41.89005474106531,-87.66310240476136
11/4/2835,L,300,41.89650311075949,-87.63702357094722
13-32-125(2)(b) Full Description: Full Description: Construction site cleanliness - chain link fence,NA,NA,41.91567188315314,-87.65635917431494
4-4-210,NA,200,41.91056681047194,-87.63483920283966
11-4-760,LIABPLEA,1000,41.87868973028094,-87.73131597825709
11-4-1150,L,100,41.8783386689418,-87.65718096209712
4-4-210,N,1500,41.72925846039763,-87.63303150568626
11-4-630,L,3000,41.850522706291095,-87.63862042200728
7-28-390,L,2000,41.815071241733406,-87.74097899057384
15-30-020,N,0,41.902311915686454,-87.62849738136275
11-4-1500,L,1000,41.88137672022213,-87.67989286222577
7-28-080,L,600,41.91872096119795,-87.69344277220297
11-4-240,N,0,41.82605216668623,-87.64584901750449
11-4-760,NA,600,41.823071491190085,-87.68573597346679
7-28-720 Full Description: Accumulation of materials or junk.,LIABPLEA,300,41.967515578997585,-87.77788057699921
4-108-350 Full Description: Full Description: Filling Stations - spill or overfill containment and cleanup requirement,LIABPLEA,900,41.960805893505096,-87.74739599712935
11-4-660 Full Description: Owner of process equipment must provide instructions on proper operation,NONSUIT,NA,41.91063696306177,-87.66024914016839
11-4-660 (C),NA,100,41.71412564927746,-87.64285254744291
7-28-080,L,1500,41.88233985932603,-87.67678798796877
11/4/2580,NA,NA,41.91150084874746,-87.74020156596188
11-4-1110,L,100,41.89824130050376,-87.62663176178728
11-4-2170(E1),L,10000,41.99831399969696,-87.67083013237472
13-32-125(2)(e) Full Description: Full Description: Construction site cleanliness - general contractor shall repair damage to fence and fabric,LIABPLEA,500,41.8256991347394,-87.66521358559594
11-4-770,NA,NA,41.70942662614203,-87.54036372499694
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,LIABPLEA,500,41.974129526102715,-87.6599553011627
7-28-080,N,200,41.947430120855046,-87.79956114064993
11-4-250,NA,200,41.8466778372096,-87.66361801789645
13-32-125 (2C),N,0,41.88546582103289,-87.72107304049783
7-28-080,L,300,41.88997807443784,-87.72504093540893
11-4-660 Full Description: Owner of process equipment must provide instructions on proper operation,LIABPLEA,-1000,42.011530622905255,-87.81802811223926
"415 ILCS 5/21 Section 21(p)(1) No person shallin violation of subdivision (a) of thisSection, cause or allowthe open dumping of any waste in a manner which results in any of the following occurrences atthe dump site: (1) litter",LIABLE,-1500,41.80155610197828,-87.64085502995073
7-28-440,L,4300,41.91032355689874,-87.69743793629266
11-4-1905(2A),L,1300,41.98603193134283,-87.65999404159449
11-4-760,NONSUIT,0,41.90160442191737,-87.72858439502308
7-28-080,NA,NA,41.998217145646635,-87.68975169767252
11-4-030,NONSUIT,0,41.77775629471597,-87.62597822071335
7-28-060,L,NA,41.86897491355508,-87.72570854561113
11-4-770,L,800,41.92814156997744,-87.65759629361317
"11-4-2190(a) Full Description: Sandblasting, grinding and chemical washing of buildings, facilities or other structures; permit and notification requirements; performance standards for lead paint abatement; and disposal of debris.",NONSUIT,0,41.981856402796055,-87.66337605489844
11-4-630,L,300,41.92727853763133,-87.64745314930127
11-4-1905(4A),N,1000,42.01039650805191,-87.6693862183978
11/4/2190,N,NA,41.909403228525214,-87.72514030637984
11-4-250,NA,300,41.67844853671231,-87.60988399201025
11-4-660 Full Description: Owner of process equipment must provide instructions on proper operation,DEFAULT,-5000,41.94730837137224,-87.7472702240233
7-28-080,L,7600,41.80895718687186,-87.64686118396092
11-4-770,N,400,41.89815036221726,-87.68705050184494
7-28-080,L,6000,41.79679140470906,-87.68396488921023
"11-4-1040 Full Description: Full Description: Prohibited wastes - no person shall discharge prohibited wastes into any sewer, watercourse, natural outlet or waters",LIABPLEA,100,41.96254284840335,-87.70843237078714
11-4-1500,L,2000,41.826879741699415,-87.6591810512362
11-4-250,N,1000,41.86327829986569,-87.64072127350356
4-4-210,NA,300,41.86897491355508,-87.72570854561113
11-4-1150,L,1500,41.90016745033082,-87.68845538819608
7-28-080,L,800,41.81642131565884,-87.73985193245902
11-4-250,NA,NA,41.67844853671231,-87.60988399201025
11-4-1380,NA,100,41.76320905742413,-87.58639478504183
11-4-1585A,L,5500,41.86182124181356,-87.73590358753742
7-28-080,L,3000,41.83439131549798,-87.65762371590552
"11-4-2190(g) Full Description: Sandblasting, grinding and chemical washing of buildings, facilities or other structures; permit and notification requirements; performance standards for lead paint abatement; and disposal of debris.",LIABPLEA,2000,41.92096937313899,-87.64996930323369
11/4/2520,L,100,41.94127767171348,-87.81484737924633
11/4/2140,L,500,41.894789438599936,-87.75954728056242
11-4-730 Full Description: Air pollution prohibited.,LIABPLEA,1000,41.88488160077383,-87.68244584189434
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,LIABPLEA,500,41.890970056667456,-87.74551887858055
11-4-250,N,100,41.83347352767163,-87.73291460430848
13-32-125(2)(b) Full Description: Full Description: Construction site cleanliness - chain link fence,NA,0,41.7221072488564,-87.56001949400776
11-4-1500,N,NA,41.91740411075368,-87.71567250239683
13-32-125 (2B),L,200,41.92446186962063,-87.73792586555551
11-4-1500(a) Full Description: Treatment and disposal of solid or liquid waste.,LIABPLEA,1500,41.92270287792507,-87.6427157017317
11-4-1500 Full Description: Full Description: Treatment and disposal of solid or liquid waste,DEFAULT,5000,41.784019866390075,-87.61432434382841
7-28-080,NA,NA,41.94242923207006,-87.74226402126133
7-28-080,N,100,41.914056746242856,-87.69265872515535
7-28-720,N,1000,41.90872856223717,-87.6547264445884
13-32-125(2)(b) Full Description: Full Description: Construction site cleanliness - chain link fence,NONSUIT,0,41.959066060246485,-87.68754856753412
11-4-1905(4A),L,500,41.99841605740166,-87.69464116334858
11-4-620,LIABPLEA,-1000,41.95682815144015,-87.72351899080425
7-28-080,N,400,41.89760032404518,-87.67843907251874
11-4-030,LIABPLEA,-300,41.84850290525709,-87.66336148216482
11-4-1905(4A),N,0,41.75665626934735,-87.66344632276007
11-4-630,L,700,41.8829478074864,-87.70214212811717
11-4-260,L,500,41.902279020427144,-87.76331142281677
11-4-2520 Full Description: Recycling facility permit required,LIABPLEA,-1000,41.99873436453746,-87.68245422111826
11-4-1380,L,400,41.90093094724536,-87.63451467063531
11-4-760,DEFAULT,5000,41.80574443621959,-87.70891401439289
11-4-030,LIABPLEA,300,41.70265550015945,-87.5499071409203
13-32-125(2)(a) Full Description: Construction site cleanliness - off-site dispersion of dust and debris,LIABPLEA,-200,41.90160442191737,-87.72858439502308
11-4-2170(A),N,5000,41.9308910318102,-87.7857473539026
7-28-080,L,1500,41.91309667343253,-87.6814429766508
11-4-760,LIABPLEA,1000,41.97761879137288,-87.65516892794291
11-4-630,NA,100,42.008969609166535,-87.90689745006604
11-4-1500,L,800,41.91222563701476,-87.7414060986791
11-4-760(d) Full Description: Handling and storage of material susceptible to becoming windborne.,LIABPLEA,750,41.961769229664405,-87.77354456282853
11-4-660(a) Full Description: Certificate of operation - Required.,LIABPLEA,250,41.89989293936321,-87.67701815477416
11/4/2190,L,300,41.883109078966136,-87.62697603370881
13-32-125(2)(g) Full Description: Full Description: Construction site cleanliness - dust-tight chutes or buckets required for debris removal,LIABPLEA,400,41.90656774367302,-87.68638508710406
11/4/2190,N,600,41.88767683014775,-87.70250543441634
7-28-450,L,700,41.925117762137035,-87.72449160680985
7-28-395 Full Description: Construction debris on public way prohibited.,LIABLE,350,41.90278236169567,-87.70061869670408
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,LIABPLEA,500,41.92930868093764,-87.67187060228021
13-32-125(2)(c) Full Description: Construction site cleanliness - fabric mesh,LIABPLEA,-250,41.91542503133261,-87.64130605635239
11-4-630,NA,600,41.823071491190085,-87.68573597346679
9-80-095,NA,NA,41.89334927743012,-87.63039031350401
11-4-1905(4A),L,300,42.00541010344549,-87.66228019672398
11/4/2140,L,0,41.86614210243298,-87.71918994115917
7-28-080,G,3500,41.85381612327996,-87.65129857944196
4-108-355 Full Description: Full Description: Filling Stations - semiannual surficial cleaning and recordkeeping requirement,NONSUIT,0,41.960805893505096,-87.74739599712935
11-4-630,NA,50,41.89116101213834,-87.65996481074312
7-28-080,L,500,41.89694962066588,-87.74342445872753
7-28-080,L,1500,41.92479693380268,-87.70736772472328
11-4-1500,G,400,41.7204171505109,-87.55970252684031
11-4-765(2)(j) Full Description: Construction site cleanliness.,LIABPLEA,750,41.914556015213925,-87.64491062876655
11-4-1500,L,3500,41.8832915119772,-87.74079637180036
7-28-440 Full Description: Dumping on real estate without permit - violation,NONSUIT,NA,41.85078328657024,-87.64658474711642
11-4-1500,G,550,41.659012072593214,-87.55943309214813
7-28-060,N,0,41.76956201346946,-87.58860463473425
4-108-355,L,100,41.71412564927746,-87.64285254744291
7-28-080,L,500,41.84863528489014,-87.64324497150298
13-32-125 (2C),N,600,41.70727358161855,-87.62358592336454
11-4-030,LIABPLEA,1500,41.84850290525709,-87.66336148216482
13-32-125(2)(c) Full Description: Construction site cleanliness - fabric mesh,LIABPLEA,-500,41.880571145964275,-87.74795724892677
11-4-760,N,0,41.81894132853867,-87.70454483918904
11-4-640,NA,250,41.852528349251166,-87.64697359788474
11-4-630,L,300,41.81548997763191,-87.70922288323176
11-4-660 Full Description: Full Description: Owner of process equipment must provide instructions on proper operation,LIABPLEA,1200,41.8350648292192,-87.69511023955735
11-5-023F(2),L,25,41.94006087238759,-87.6513960063132
11-4-760,LIABPLEA,1000,41.86937682475132,-87.68066478265862
11-4-660(a) Full Description: Certificate of operation - Required.,LIABPLEA,250,41.88512339320038,-87.72140285417227
11-4-660 Full Description: Owner of process equipment must provide instructions on proper operation,DEFAULT,-1000,41.97794230506398,-87.65976528752756
11-4-630,N,750,41.70808461168997,-87.54341826835295
"11-4-1585 Full Description: Full Description: Person responsible for waste removal from any residence, business, lot, or unimproved parcel of real estate",NONSUIT,0,41.809108197226664,-87.63836032614324
7-28-080,NA,NA,41.92412612833713,-87.71386846494647
13-32-125 (2B),L,4500,41.72626131843451,-87.57268129081085
11-4-770,N,500,41.90919611985469,-87.7714210291125
11/4/2190,L,5500,41.753738576975294,-87.58077219976644
11-4-630,L,5000,41.87460130778472,-87.71760298688056
11-4-630,NA,700,41.83891378542604,-87.7066598817923
11-4-2520 Full Description: Permit - Required.,LIABPLEA,4000,41.83729914075507,-87.70692883934217
11-4-630,NA,50,41.823071491190085,-87.68573597346679
7-28-080,L,350,41.8207411733138,-87.70461555394651
11-4-660 Full Description: Full Description: Owner of process equipment must provide instructions on proper operation,LIABPLEA,1000,41.932938047163695,-87.68914075375235
11-4-740 Full Description: Open fires prohibited.,NONSUIT,0,41.862451926577215,-87.73723361489607
11-4-250 Full Description: null,NONSUIT,0,41.867010107834254,-87.69329837456898
7-28-080,N,100,41.82861956470192,-87.6510618395975
"11-4-1585 Full Description: Full Description: Person responsible for waste removal from any residence, business, lot, or unimproved parcel of real estate",NONSUIT,0,41.93927927511845,-87.69857251858171
11-4-730 Full Description: Air pollution prohibited.,LIABPLEA,1000,41.746206759824155,-87.70787609844456
11-4-2835(A),L,300,41.87371073598204,-87.63079709547358
7-28-060 Full Description: Conditions detrimental to health - Public nuisance - Violation - Penalty.,LIABPLEA,2000,41.99946315889372,-87.80282667394948
4-108-350 Full Description: Full Description: Filling Stations - spill or overfill containment and cleanup requirement,LIABPLEA,500,41.91127206809849,-87.63311717438927
11-4-760,NONSUIT,NA,41.81845297901831,-87.65624614125167
11-4-1500,NA,100,41.72258945701175,-87.55813142171576
11-4-1500 Full Description: Treatment and disposal of solid or liquid waste,DEFAULT,-2500,41.74526868649413,-87.63923723926632
7-28-720 Full Description: Accumulation of materials or junk.,DEFAULT,600,41.91725353322611,-87.64592631896933
13-32-125(2)(b) Full Description: Construction site cleanliness - chain link fence,DEFAULT,-500,41.91735782420456,-87.64955187298119
11-4-630,NA,600,41.85702210866026,-87.6285368702229
7-28-080,L,3000,41.8598028525959,-87.73828507092394
11-4-1905(4A),N,300,41.98669402927576,-87.69942261635578
11-4-460 Full Description: Full Description: Certificate of operation shall be posted in a conspicuous place,LIABPLEA,1000,41.74108440255135,-87.55033860248292
11-5-021,NA,NA,41.92731993517117,-87.70431577566585
11-4-240,L,2500,41.849691545169534,-87.72905251323984
7-28-440,N,750,41.87329826612075,-87.74359722782042
11-4-760,NONSUIT,NA,41.962665166743456,-87.66759371855407
7-28-080,L,500,41.8451088467216,-87.62516554312204
11-4-1500 Full Description: Treatment and disposal of solid or liquid waste,LIABPLEA,-1500,41.95046224786112,-87.67421359575292
11-4-740,NA,200,41.820345499347994,-87.665105828572507
11-4-2520 Full Description: Permit - Required.,LIABPLEA,1000,41.91482042670598,-87.77555966968384
11-4-1905(2B),N,800,41.91000186890096,-87.72594485841503
11-4-660 Full Description: Full Description: Owner of process equipment must provide instructions on proper operation,LIABCONT,1000,42.01939856821077,-87.686729344614
7-28-720,L,400,41.94077773710055,-87.66456904628285
7-28-450,NA,NA,41.843305561239944,-87.63195840344387
11-4-620,N,1000,41.81151287736942,-87.73358268378989
11-4-030,LIABPLEA,300,41.76770810633356,-87.59303197051614
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,LIABPLEA,200,41.91675183643639,-87.65074334593645
13-32-125(2)(b) Full Description: Full Description: Construction site cleanliness - chain link fence,DEFAULT,500,41.96924708181283,-87.6827350331148
7-28-080,N,500,41.93658881397427,-87.64552242347837
11-4-250,N,1700,41.87329826612075,-87.74359722782042
11-4-630,NA,100,41.823071491190085,-87.68573597346679
7-28-390,L,900,41.874776046273254,-87.6980696665035
11-4-660 Full Description: Full Description: Owner of process equipment must provide instructions on proper operation,DEFAULT,5000,41.87131483592433,-87.7404020249791
11-4-240,N,0,41.92148557508994,-87.66689407465765
13-32-125 (2A),L,200,41.969023429614026,-87.66959043354217
15-30-020,L,1097.2,41.77841822537708,-87.74859406892658
7-28-080,N,0,41.88121308318925,-87.65216230431115
4-4-210,NA,200,41.70711703413467,-87.63586984220869
11-4-240,N,0,41.91482042670598,-87.77555966968384
11-4-630,NA,300,41.9048902309508,-87.69380617933676
15-24-1230,L,250,41.86944036221316,-87.70073473816069
11-4-1500,G,2000,41.836164395317965,-87.65853666551236
11-4-240,NA,10,42.02015345943573,-87.66686007954216
"11-4-2190(a) Full Description: Permit required for sandblasting, grinding or chemical washing",NONSUIT,NA,41.89335935419248,-87.62984514678733
7-28-060,L,500,42.00776549837537,-87.66777445467486
7-28-080,NA,NA,41.914143047252395,-87.68481653550818
13-32-125 (2C),L,400,41.86568627741837,-87.76566985156941
11-4-260,N,0,41.93914661167524,-87.71400645677146
11-4-1120,NA,400,41.98679882542158,-87.77682871583093
11-4-2170(E1),NA,NA,41.99831399969696,-87.67083013237472
13-32-125(2)(a) Full Description: Construction site cleanliness - off-site dispersion of dust and debris,LIABPLEA,-200,41.81174343509248,-87.6128353705818
7-28-080,N,200,41.85168885696109,-87.70287160869695
4-108-350,L,NA,41.69042509360652,-87.66429090569089
11-4-728 Full Description: Motor vehicle repair shops.,LIABLE,5000,41.74613029609477,-87.70797390992252
11/4/2520,N,200,41.83517807083239,-87.70490856262688
11-4-1120,L,250,41.89278249768239,-87.69310997546316
11-4-1150F,L,200,41.88278797926371,-87.66238119465721
11-5-023,NA,50,41.91067547166676,-87.6318013940676
4-108-355 Full Description: Filling Stations - semiannual surficial cleaning and recordkeeping requirement,NONSUIT,NA,41.779849170802734,-87.63213748767913
7-28-750 Full Description: Full Description: Noncombustible screen fence required - duty of owner of open lot to maintain fence,LIABPLEA,250,41.80992510828098,-87.66607003089132
7-28-080,N,0,41.88310022586434,-87.63432268180549
7-28-080,L,600,41.88533219184928,-87.70244313279005
7-28-080 Full Description: Nuisance in connection with business.,LIABPLEA,300,41.76070122018509,-87.5981612040262
7-28-080,N,300,41.89520080133718,-87.74161235043977
7-28-360,N,0,41.85259260353791,-87.71996576706289
11-30-020,N,700,41.90217743763021,-87.75231663842898
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,NA,0,41.87208998446287,-87.68876228544866
13-32-125(2),L,400,41.85467761953437,-87.70166469965481
7-28-720,NA,1500,41.91354458859481,-87.7526488203829
11-4-760,NA,NA,41.82369300063579,-87.63630720524883
11-4-770,L,500,41.88912548800336,-87.62942248880492
7-28-080,L,300,41.84850290525709,-87.66336148216482
11-4-660 Full Description: Full Description: Owner of process equipment must provide instructions on proper operation,DEFAULT,5000,41.954262595722405,-87.71976123952734
13-32-125(2)(b) Full Description: Full Description: Construction site cleanliness - chain link fence,LIABPLEA,500,41.80977694343399,-87.63959142406665
11-4-630,L,1500,41.91712581301968,-87.73884528094703
11-4-240,L,500,41.913285909497155,-87.69110992062578
11-4-760,LIABLE,1000,41.85252886211123,-87.66112266626733
13-32-125(2)(b) Full Description: Full Description: Construction site cleanliness - chain link fence,DEFAULT,500,41.95639630094856,-87.72509984049724
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,DEFAULT,1000,41.93944115701468,-87.64910277148812
11-4-2520B C(23),L,500,41.66170144002807,-87.57818421347783
7-28-080,N,100,41.88560804908792,-87.7303085314631
7-28-080,N,0,41.89694962066588,-87.74342445872753
7-28-080,NA,NA,41.75819552803889,-87.63400865565654
13-32-125(2)(b) Full Description: Full Description: Construction site cleanliness - chain link fence,DEFAULT,1000,41.96544482937855,-87.7120142047815
7-28-660,N,200,41.89760032404518,-87.67843907251874
13-32-125(2)(b) Full Description: Construction site cleanliness - chain link fence,NONSUIT,NA,41.95707851755509,-87.69114867037993
11-4-630,L,200,41.97925026994304,-87.72848265991314
7-28-720,L,300,41.9925636737402,-87.66993535253351
11-4-1905(4A),N,500,41.86678310070397,-87.66305248275322
11-5-023,G,25,41.793161486356354,-87.72301052749229
11-4-760,NA,100,41.823071491190085,-87.68573597346679
13-32-125(2)(b) Full Description: Full Description: Construction site cleanliness - chain link fence,LIABPLEA,500,42.017085776443224,-87.66554137882544
11-4-770,L,450,41.98302119156734,-87.69710431802126
7-28-080,L,1500,41.91241665959277,-87.72626572350461
13-32-125(2)(b) Full Description: Full Description: Construction site cleanliness - chain link fence,LIABPLEA,200,41.970231247516864,-87.68305713702506
11-4-1150,L,500,41.885253768653754,-87.62463473109302
7-28-450,L,500,41.86906297897665,-87.72513942747202
7-28-080,N,100,41.707456331299994,-87.55628871093498
11-4-740,NA,100,41.86891243679807,-87.73117995785651
11-4-630,NA,300,41.91011794488742,-87.6314908914178
11-4-620,LIABPLEA,-1000,41.899743867626114,-87.65649545751845
7-28-440 Full Description: Dumping on real estate without permit - violation,NONSUIT,NA,41.818349016984655,-87.7240964054689
11-4-800,NA,250,41.90771347714918,-87.72630823966978
11-4-740,NA,200,41.77154746215737,-87.63595212039554
11-4-1585,L,2000,41.86927093949061,-87.70344156642497
11-4-2580 Full Description: Recyclable materials - Segregation and storage,LIABPLEA,-500,41.76770810633356,-87.59303197051614
7-28-080,L,1000,41.896926926058576,-87.62585795579281
7-28-080 Full Description: Nuisance in connection with a business,NONSUIT,NA,41.88512339320038,-87.72140285417227
7-28-080,L,1000,41.980473329827255,-87.65495264052998
7-28-440 Full Description: Dumping on real estate without permit - violation,NONSUIT,NA,41.91776795133699,-87.77801036335484
"11-4-1585 Full Description: Full Description: Person responsible for waste removal from any residence, business, lot, or unimproved parcel of real estate",LIABPLEA,750,41.75977133124785,-87.61980987024283
11-4-1500,G,700,41.88357095944137,-87.69261580395073
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,DEFAULT,1000,41.8776814441509,-87.68414971861311
11-4-760,NA,100,41.823071491190085,-87.68573597346679
4-4-210,NA,NA,41.91369044267011,-87.71356719427827
NA,NA,2250,41.822705564447574,-87.66064975535515
11-4-730 Full Description: Air pollution prohibited.,DEFAULT,5000,41.768654695916034,-87.64941503275216
7-28-390,L,0,41.815071241733406,-87.74097899057384
7-28-080,L,500,41.85273628145704,-87.64740103363351
"11-4-2190(a) Full Description: Sandblasting, grinding and chemical washing of buildings, facilities or other structures; permit and notification requirements; performance standards for lead paint abatement; and disposal of debris.",LIABPLEA,5000,41.89119618204096,-87.68910765913259
13-32-125 (2E),L,1500,41.89016486537698,-87.70772679991977
13-32-125 (2C),L,1000,41.80107224377428,-87.67865344289602
7-28-440,NA,0,41.84190953351679,-87.66293162403466
11-4-660 Full Description: Full Description: Owner of process equipment must provide instructions on proper operation,DEFAULT,5000,41.91361583669083,-87.66285163323138
11-4-260,L,200,41.7586745237535,-87.58428376708956
11-4-250,L,200,41.86354209270641,-87.64512470866312
11-4-1380,L,1000,41.982361272646365,-87.69291372925709
"11-4-1585 Full Description: Person responsible for waste removal from any residence, business, lot, or unimproved parcel of real estate",LIABPLEA,-700,41.8256991347394,-87.66521358559594
7-28-440 Full Description: Dumping on real estate without permit - violation,NONSUIT,NA,41.99806740286435,-87.66405832941298
7-28-080,L,400,41.944274934361395,-87.7271878742313
11-4-630,NA,100,41.823071491190085,-87.68573597346679
11-4-760,LIABPLEA,1000,41.9929136599404,-87.67546577788274
4-108-350(A)(2) Full Description: Spill or overfill containment and cleanup requirement.,LIABLE,1000,41.68250990843376,-87.62080340282495
11-4-660 (C),NA,100,41.71412564927746,-87.64285254744291
13-32-125,L,200,41.91821980452599,-87.6973689283233
11-4-630,NA,100,41.823071491190085,-87.68573597346679
7-28-060 Full Description: Conditions detrimental to health - Public nuisance - Violation - Penalty.,LIABLE,460,41.86453474365685,-87.66618320393214
11-4-1500,N,300,41.89527749913943,-87.72415549163331
15-24-1230,NA,NA,41.94141803974212,-87.66843775726306
13-32-125(2)(a) Full Description: Full Description: Construction site cleanliness - off-site dispersion of dust and debris,LIABPLEA,200,41.90160442191737,-87.72858439502308
13-32-125 (2E),N,200,41.84355636390445,-87.68065549783091
11-4-1500,N,1800,41.89983519446956,-87.71016846453733
11-4-2190A2,L,6000,41.79679140470906,-87.68396488921023
11-4-1500,NA,0,41.84190953351679,-87.66293162403466
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,LIABPLEA,500,41.91931812882006,-87.647488028543
"11-4-2180 Full Description: Full Description: Owner responsibilities for maintenance of asbestos containing material in facilities, buildings, or other structures",LIABPLEA,2000,41.79547058004325,-87.59956837366767
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,LIABPLEA,600,41.93913984213323,-87.73208763372283
11-4-630,N,5000,41.85838195002909,-87.70680399141828
11-4-770,N,300,41.96873073356719,-87.6726720327568
4-108-345 Full Description: Waste removal requirement.,NONSUIT,0,41.89544655615747,-87.7062375407087
11-4-630,NA,50,41.823071491190085,-87.68573597346679
4-4-210,NA,111200,41.86705776434184,-87.74464340667404
4-108-355 Full Description: Full Description: Filling Stations - semiannual surficial cleaning and recordkeeping requirement,DEFAULT,1000,41.96864140759437,-87.6987246165967
11-4-730 null,NONSUIT,NA,41.848894983350085,-87.66337446565498
11-4-240,L,3000,41.91712581301968,-87.73884528094703
7-28-080,N,500,41.858919243316294,-87.62858892341634
11-4-660 Full Description: Full Description: Owner of process equipment must provide instructions on proper operation,LIABPLEA,1000,41.91371539035949,-87.71651374283202
11/4/2140,N,0,41.808383228838345,-87.68427735659141
11-4-240,L,500,41.89757859760094,-87.73861785053339
7-28-390,N,0,41.815071241733406,-87.74097899057384
7-28-720 Full Description: Accumulation of materials or junk.,LIABPLEA,300,41.752904107326984,-87.58732058694696
11-4-630,L,300,41.85796029546367,-87.71137472488668
15-24-1230,NA,NA,41.73639447257047,-87.6144439804899
13-32-125(2)(b) Full Description: Full Description: Construction site cleanliness - chain link fence,LIABPLEA,500,41.85912645919246,-87.64750618667749
4-4-210,NA,100,41.89541599178199,-87.70938304599406
7-28-080,L,300,41.887510683320194,-87.7153051541646
11-4-1500,NA,600,41.865649466130634,-87.71769006865715
4-108-355 Full Description: Filling Stations - semiannual surficial cleaning and recordkeeping requirement,LIABPLEA,-500,41.76546906605272,-87.6247589404981
7-28-080,L,200,41.96339895935446,-87.65946114252776
11-4-2180A,N,600,41.89520080133718,-87.74161235043977
11-5-022,NA,50,42.01418398285244,-87.69037834981988
7-28-080,L,2000,41.848745776337445,-87.7310322515179
7-28-080 Full Description: Nuisance in connection with business.,LIABPLEA,300,41.769258781089015,-87.61052285532676
7-28-080,N,100,41.77966142992325,-87.6932629407307
13-32-125(2)(c) Full Description: Full Description: Construction site cleanliness - fabric mesh,DEFAULT,500,41.92012777238204,-87.71782633913148
11-4-770,L,500,41.975249060745334,-87.66440170005555
11-4-660 Full Description: Full Description: Owner of process equipment must provide instructions on proper operation,LIABPLEA,200,41.88066457839605,-87.6270893644417
11-4-1110,NA,100,41.761305471393655,-87.55770551531141
7-28-080 Full Description: Nuisance in connection with business.,LIABPLEA,300,41.896039081108064,-87.7434019334538
7-28-720,N,0,41.78631013383084,-87.62533936288128
11-4-760,LIABPLEA,-1000,41.86202206435618,-87.63010879153309
11-4-240,L,500,41.91482042670598,-87.77555966968384
7-28-440 Full Description: Dumping on real estate without permit - violation,NONSUIT,NA,41.85242802305997,-87.65349035065667
11-4-630,NA,40,41.823071491190085,-87.68573597346679
