COMPLAINT_TYPE,RESOLUTION,LATITUDE,LONGITUDE
Air Pollution Work Order,Alleged violation not found,41.74354184797,-87.62577324147
Air Pollution Work Order,Alleged violation not found,41.83999935334,-87.65321292494
Noise Complaint,Alleged violation not found,41.93350295826,-87.72882738451
Noise Complaint,Resolved,41.97165203675,-87.66936640718
Noise Complaint,Resolved,41.97165203675,-87.66936640718
Noise Complaint,Alleged violation founded,41.90114837035,-87.68349945224
Construction and Demolition,Alleged violation not found,41.91980685373,-87.6876291168
Air Pollution Work Order,Refer to Building Dept,41.97220050312,-87.65644765048
Air Pollution Work Order,Complaint Valid,41.89647107263,-87.64308929081
Noise Complaint,Resolved,41.97197513096,-87.66863541282
Air Pollution Work Order,Complaint Valid,41.71168005978,-87.55987215361
Asbestos Work Order,Resolved,41.9268250025,-87.64470626567
Construction and Demolition,Complaint Valid,42.00590594851,-87.81926117077
Air Pollution Work Order,Resolved,41.99326388349,-87.65563353047
Air Pollution Work Order,Resolved,41.99326388349,-87.65563353047
Toxics Hazardous Materials Work Order,Alleged violation not found,41.67472615986,-87.61922686462
Noise Complaint,Alleged violation not found,41.91203273639,-87.70665588896
Air Pollution Work Order,Resolved,41.85749369314,-87.68102027087
Noise Complaint,Alleged violation founded,41.80084252624,-87.58893036616
Air Pollution Work Order,Resolved,41.80387888728,-87.61214451804
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Air Pollution Work Order,Alleged violation unfounded,41.87524726841,-87.62776718558
Air Pollution Work Order,Alleged violation not found,41.94374946251,-87.67953112974
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Noise Complaint,Alleged violation not found,41.86017040462,-87.62097159169
Air Pollution Work Order,Complaint Valid,41.7150587002,-87.53880037399
Noise Complaint,Alleged violation not found,41.88729267287,-87.64766847778
Air Pollution Work Order,Referred to another agency,41.95008684846,-87.65768854047
Construction and Demolition,Alleged violation not found,41.91554027243,-87.670410414
Construction and Demolition,Resolved,41.75016167702,-87.66988951667
Construction and Demolition,Alleged violation not found,41.87910654691,-87.62088202282
Construction and Demolition,Alleged violation founded,41.79597092786,-87.7209315155
Air Pollution Work Order,Complaint Valid,41.72079319451,-87.55429616268
Illegal Dumping Work Order,Resolved,41.69324156245,-87.633601176050007
Noise Complaint,Alleged violation not found,41.84143326241,-87.70112636949
Air Pollution Work Order,Alleged violation not found,41.9463227385,-87.68688384353
Noise Complaint,Refer to Dept of Health,41.96867613429,-87.69436906782
Illegal Dumping Work Order,Resolved,41.69324156245,-87.633601176050007
Construction and Demolition,Alleged violation not found,41.94955204325,-87.75577250586
Construction and Demolition,Referred to another agency,41.87733632084,-87.71459489628
Air Pollution Work Order,Alleged violation not found,41.7892493341,-87.60110843869
Air Pollution Work Order,Resolved,41.97926816019,-87.66468567978
Noise Complaint,Alleged violation not found,41.94004143363,-87.6526836729
Construction and Demolition,Complaint Valid,41.83307192528,-87.67121298303
Noise Complaint,Complaint Valid,41.96867613429,-87.69436906782
Noise Complaint,Alleged violation not found,41.89622229368,-87.62962096943
Noise Complaint,Alleged violation not found,41.95348055977,-87.7517348814
Noise Complaint,Refer to Building Dept,41.87224368592,-87.62848458338
Noise Complaint,Alleged violation not found,41.92869500119,-87.6741950831
Air Pollution Work Order,Alleged violation not found,41.90883067145,-87.6677887529
Air Pollution Work Order,Resolved,41.96179647662,-87.65005825357
Air Pollution Work Order,Alleged violation not found,41.87724450362,-87.70276933509
Air Pollution Work Order,Alleged violation not found,41.9148145824,-87.67770335861
Air Pollution Work Order,Alleged violation not found,41.81896890135,-87.68400463129
Air Pollution Work Order,Alleged violation not found,41.70590023578,-87.66220377911
Toxics Hazardous Materials Work Order,Resolved,41.8773667214,-87.65686358972
Construction and Demolition,Resolved,41.74596842704,-87.6318982917
Air Pollution Work Order,Alleged violation founded,41.84835576755,-87.73212847396
Air Pollution Work Order,Alleged violation not found,41.98664826702,-87.74056581823
Asbestos Work Order,Resolved,41.9343935601,-87.65114683924
Toxics Hazardous Materials Work Order,Complaint Valid,41.90366841773,-87.65369936366
Air Pollution Work Order,Alleged violation not found,41.99300417812,-87.65533032309
Air Pollution Work Order,Alleged violation not found,41.80854455969,-87.68188151388
Construction and Demolition,Alleged violation not found,41.94849528796,-87.67498292799
Air Pollution Work Order,Complaint Valid,41.87050091076,-87.62844610023
Toxics Hazardous Materials Work Order,Complaint Valid,41.95499919352,-87.6778312467
Noise Complaint,Resolved,41.96951028142,-87.67607989546
Air Pollution Work Order,Alleged violation not found,41.69761110334,-87.53030865499
Construction and Demolition,Resolved,41.88176766049,-87.63101996715
Construction and Demolition,Resolved,41.83307192528,-87.67121298303
Noise Complaint,Alleged violation not found,41.9350377961,-87.70520561375
Air Pollution Work Order,Alleged violation not found,41.77343856601,-87.56689930583
Air Pollution Work Order,Alleged violation not found,41.90342906326,-87.66912960627
Air Pollution Work Order,Alleged violation not found,41.931731236,-87.73985421986
Air Pollution Work Order,Alleged violation not found,41.89456855329,-87.70514874326
Air Pollution Work Order,Alleged violation not found,41.95665300723,-87.66775048215
Noise Complaint,Alleged violation unfounded,41.83598843775,-87.64608160188
Air Pollution Work Order,Alleged violation not found,41.97821525912,-87.66134137436
Air Pollution Work Order,Alleged violation not found,41.95700411672,-87.64991866778
Air Pollution Work Order,Alleged violation not found,41.97542027709,-87.65316935095
Air Pollution Work Order,Alleged violation not found,41.95754640767,-87.69347676479
Air Pollution Work Order,Alleged violation not found,41.90716939799,-87.64833138908
Air Pollution Work Order,Alleged violation not found,41.65921187553,-87.59874435378
Air Pollution Work Order,Alleged violation not found,41.88780560547,-87.61788171685
Air Pollution Work Order,Alleged violation not found,41.95419392221,-87.66802341638
Noise Complaint,Alleged violation not found,41.8792900733,-87.6323627253
Noise Complaint,Alleged violation not found,41.92527186093,-87.66734722309
Noise Complaint,Alleged violation not found,41.81472389534,-87.68694192678
Air Pollution Work Order,Resolved,41.90800295461,-87.64805061743
Construction and Demolition,Alleged violation unfounded,41.80988707645,-87.69807196102
Air Pollution Work Order,Alleged violation not found,41.95161710287,-87.66399628771
Air Pollution Work Order,Alleged violation not found,41.99711380537,-87.65545501226
Air Pollution Work Order,Alleged violation not found,42.00878619632,-87.66774687044
Noise Complaint,Resolved,41.83598843775,-87.64608160188
Air Pollution Work Order,Resolved,41.90800295461,-87.64805061743
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Construction and Demolition,Alleged violation not found,41.81472389534,-87.68694192678
Air Pollution Work Order,Alleged violation not found,41.6943995838,-87.68384736372
Air Pollution Work Order,Resolved,42.01725429546,-87.66660927734
Noise Complaint,Alleged violation not found,41.83598843775,-87.64608160188
Construction and Demolition,Refer to Building Dept,41.80697838668,-87.60369608105
Construction and Demolition,Referred to another agency,41.92543092801,-87.65675139634
Air Pollution Work Order,Alleged violation not found,41.93444859666,-87.75882665535
Noise Complaint,Resolved,42.00429855445,-87.66584857379
Air Pollution Work Order,Resolved,41.78775097133,-87.78393560448
Air Pollution Work Order,Resolved,41.74310236866,-87.65489940077
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Air Pollution Work Order,Resolved,41.70767826237,-87.59431872183
Noise Complaint,Resolved,41.83170783284,-87.6516391543
Construction and Demolition,Alleged violation not found,41.89080865977,-87.6711705724
Air Pollution Work Order,Resolved,41.9343935601,-87.65114683924
Air Pollution Work Order,Complaint Valid,41.95607456101,-87.72783256628
Air Pollution Work Order,Alleged violation not found,41.72079319451,-87.55429616268
Illegal Dumping Work Order,Resolved,41.77587397396,-87.66794212066
Air Pollution Work Order,Alleged violation not found,41.80357731632,-87.6452519589
Construction and Demolition,Resolved,41.90823521604,-87.66868790876
Air Pollution Work Order,Alleged violation not found,41.99517276395,-87.66396883092
Air Pollution Work Order,Alleged violation not found,41.92545552904,-87.70522257507
Air Pollution Work Order,Alleged violation not found,41.93300098709,-87.64033768594
Air Pollution Work Order,Resolved,41.74617012444,-87.65954182301
Construction and Demolition,Alleged violation not found,41.89080865977,-87.6711705724
Air Pollution Work Order,Alleged violation not found,41.89397556201,-87.67749994612
Asbestos Work Order,Resolved,41.8205331601,-87.69396863811
Noise Complaint,Alleged violation founded,41.90197746649,-87.68440485785
Illegal Dumping Work Order,Alleged violation not found,41.75482535531,-87.64278019905
Air Pollution Work Order,Alleged violation not found,41.92592217666,-87.75116709029
Air Pollution Work Order,Alleged violation not found,41.96143419893,-87.70199371558
Air Pollution Work Order,Alleged violation not found,41.80768469489,-87.72964242715
Construction and Demolition,Alleged violation founded,41.94126440589,-87.81140176223
Air Pollution Work Order,Complaint Valid,41.96573389336,-87.70337303036
Air Pollution Work Order,Resolved,41.94097358443,-87.71392676931
Air Pollution Work Order,Resolved,41.9343935601,-87.65114683924
Illegal Dumping Work Order,Alleged violation founded,41.7538824906,-87.62448276022
Air Pollution Work Order,Alleged violation not found,41.80240932324,-87.72357398308
Noise Complaint,Alleged violation founded,41.90114837035,-87.68349945224
Toxics Hazardous Materials Work Order,Alleged violation founded,41.80545523586,-87.69590329147
Air Pollution Work Order,Alleged violation unfounded,41.9408461135,-87.7241016151
Air Pollution Work Order,Alleged violation not found,41.87668942011,-87.74913351509
Illegal Dumping Work Order,Alleged violation unfounded,41.87993889727,-87.6691167858
Air Pollution Work Order,Alleged violation not found,42.00928123118,-87.66284946899
Air Pollution Work Order,Resolved,41.90993696974,-87.66996377743
Air Pollution Work Order,Alleged violation not found,41.89188848509,-87.64776462755
Construction and Demolition,Refer to other Depts,41.91780007936,-87.77557364424
Construction and Demolition,Alleged violation unfounded,41.92579120012,-87.69241204688
Illegal Dumping Work Order,Refer to StreetsSanitation,41.77925937156,-87.64856562974
Construction and Demolition,Complaint Valid,41.97866548276,-87.67859995978
Air Pollution Work Order,Alleged violation not found,41.87165638858,-87.67160554227
Air Pollution Work Order,Resolved,41.74231275946,-87.72027618388
Illegal Dumping Work Order,Alleged violation founded,41.78164833912,-87.63604417613
Air Pollution Work Order,Alleged violation not found,41.94234252003,-87.71393395085
Air Pollution Work Order,Referred to another agency,41.97557749256,-87.7343397071
Air Pollution Work Order,Refer to other Depts,41.95120517366,-87.80492345476
Air Pollution Work Order,Resolved,41.74231275946,-87.72027618388
Air Pollution Work Order,Alleged violation not found,41.82915220307,-87.67661805974
Illegal Dumping Work Order,Alleged violation founded,41.78164833912,-87.63604417613
Air Pollution Work Order,Alleged violation not found,41.95796528551,-87.64915911227
Air Pollution Work Order,Alleged violation not found,41.94080643438,-87.69656320629
Illegal Dumping Work Order,Alleged violation founded,41.87947981757,-87.74013197251
Air Pollution Work Order,Complaint Valid,41.91371539036,-87.71651374283
Toxics Hazardous Materials Work Order,Resolved,41.668472682,-87.63543761686
Construction and Demolition,Alleged violation not found,41.90490441539,-87.6766034834
Air Pollution Work Order,Alleged violation not found,41.87530942682,-87.73089124983
Air Pollution Work Order,Alleged violation not found,41.71324291275,-87.55803846898
Air Pollution Work Order,Alleged violation unfounded,41.71324291275,-87.55803846898
Toxics Hazardous Materials Work Order,Alleged violation not found,41.72755013713,-87.62896930432
Air Pollution Work Order,Alleged violation not found,41.85844763686,-87.69334981393
Air Pollution Work Order,Alleged violation not found,41.71594420077,-87.67206563858
Air Pollution Work Order,Resolved,41.89679861906,-87.62726628947
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Construction and Demolition,Alleged violation not found,41.92893972644,-87.66465109353
Air Pollution Work Order,Alleged violation not found,41.70046116301,-87.53994142351
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Noise Complaint,Alleged violation unfounded,41.83729914076,-87.70692883934
Air Pollution Work Order,Alleged violation not found,41.70564600623,-87.66722577927
Air Pollution Work Order,Alleged violation not found,41.71681386259,-87.67048620439
Noise Complaint,Alleged violation not found,41.88281298818,-87.66068229045
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Noise Complaint,Alleged violation not found,41.9691753766,-87.65747582794
Noise Complaint,Alleged violation not found,41.8792900733,-87.6323627253
Illegal Dumping Work Order,Alleged violation not found,41.8068800798,-87.7319781402
Noise Complaint,Alleged violation not found,41.92527083003,-87.66742133245
Air Pollution Work Order,Alleged violation not found,41.69584413731,-87.71425910673
Noise Complaint,Alleged violation not found,41.90378650478,-87.6317051188
Illegal Dumping Work Order,Alleged violation not found,41.8068800798,-87.7319781402
Air Pollution Work Order,Alleged violation not found,41.72082119546,-87.67614565712
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Noise Complaint,Referred to another agency,41.93951192201,-87.69575827519
Noise Complaint,Alleged violation not found,41.8792900733,-87.6323627253
Air Pollution Work Order,Refer to StreetsSanitation,41.79535175354,-87.69155384082
Air Pollution Work Order,Alleged violation not found,41.97452873707,-87.69233925846
Illegal Dumping Work Order,Resolved,41.7889265886,-87.69107833524
Air Pollution Work Order,Alleged violation not found,41.90564209564,-87.71020462885
Air Pollution Work Order,Resolved,41.84835576755,-87.73212847396
Construction and Demolition,Resolved,41.68132149805,-87.64461208671
Air Pollution Work Order,Alleged violation unfounded,41.71324291275,-87.55803846898
Illegal Dumping Work Order,Alleged violation not found,41.89623416694,-87.71619155807
Air Pollution Work Order,Refer to StreetsSanitation,41.79535175354,-87.69155384082
Construction and Demolition,Resolved,41.94138695116,-87.74541881234
Illegal Dumping Work Order,Alleged violation not found,41.78181568751,-87.79846272242
Construction and Demolition,Resolved,41.89185448055,-87.72133076147
Illegal Dumping Work Order,Complaint Valid,41.8950175072,-87.70545604056
Construction and Demolition,Alleged violation founded,41.77218446866,-87.61164822177
Asbestos Work Order,Resolved,41.8205331601,-87.69396863811
Construction and Demolition,Alleged violation not found,41.68823726868,-87.60817460026
Air Pollution Work Order,Alleged violation unfounded,41.71324291275,-87.55803846898
Air Pollution Work Order,Alleged violation founded,41.85779264915,-87.65963426061
Construction and Demolition,Resolved,41.68132149805,-87.64461208671
Illegal Dumping Work Order,Resolved,41.88541391353,-87.68640077849
Air Pollution Work Order,Refer to other Depts,42.019039372500004,-87.70848217948
Air Pollution Work Order,Complaint Valid,41.85779264915,-87.65963426061
Air Pollution Work Order,Alleged violation founded,41.97883694448,-87.6673307282
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Air Pollution Work Order,Alleged violation not found,41.75008866686,-87.71834690196
Illegal Dumping Work Order,Alleged violation not found,41.86510153864,-87.71553364639
Air Pollution Work Order,Complaint Valid,41.719899720950004,-87.55641584464
Noise Complaint,Refer to other Depts,41.73557155939,-87.72281963705
Air Pollution Work Order,Complaint Valid,41.71337385748,-87.55989468233
Air Pollution Work Order,Complaint Valid,41.72102955803,-87.55277247208
Noise Complaint,Alleged violation not found,41.70394033657,-87.62357530358
Air Pollution Work Order,Complaint Valid,41.71657907874,-87.55251993019
Noise Complaint,Complaint Valid,41.87341637357,-87.62977671782
Air Pollution Work Order,Complaint Valid,41.71324291275,-87.55803846898
Air Pollution Work Order,Alleged violation not found,41.77506204352,-87.76966934464
Air Pollution Work Order,Complaint Valid,41.71168005978,-87.55987215361
Air Pollution Work Order,Alleged violation not found,41.77592088156,-87.71553142453
Toxics Hazardous Materials Work Order,Alleged violation not found,41.95221797488,-87.67909740309
Air Pollution Work Order,Alleged violation not found,41.99460043983,-87.66424424044
Noise Complaint,Alleged violation not found,41.89658785996,-87.64279038681
Construction and Demolition,Alleged violation not found,41.9955436823,-87.78598726555
Noise Complaint,Resolved,41.88192156256,-87.62606305985
Noise Complaint,Resolved,41.86947399313,-87.68229756036
Air Pollution Work Order,Alleged violation unfounded,41.95577416234,-87.71649936207
Air Pollution Work Order,Complaint Valid,41.8577954232,-87.65945226652
Air Pollution Work Order,Alleged violation not found,41.93681859979,-87.64614481198
Noise Complaint,Alleged violation not found,41.8950514936,-87.63401262232
Air Pollution Work Order,Resolved,41.90817143628,-87.66654981209
Air Pollution Work Order,Resolved,41.97012164428,-87.71448794466
Air Pollution Work Order,Alleged violation not found,41.97221619006,-87.68410468149
Noise Complaint,Alleged violation not found,41.83538971778,-87.65458619545
Noise Complaint,Alleged violation not found,41.89387134779,-87.61527477728
Illegal Dumping Work Order,Resolved,41.92276496096,-87.68447918391
Noise Complaint,Alleged violation not found,41.93617207858,-87.73275338862
Noise Complaint,Alleged violation not found,41.89658785996,-87.64279038681
Air Pollution Work Order,Alleged violation not found,41.97028669777,-87.71478624955
Air Pollution Work Order,Resolved,41.74384295484,-87.61949234475
Air Pollution Work Order,Resolved,41.74384295484,-87.61949234475
Construction and Demolition,Alleged violation unfounded,41.85719206478,-87.64300457197
Construction and Demolition,Resolved,41.74833277198,-87.6258963916
Construction and Demolition,Resolved,41.68132149805,-87.64461208671
Noise Complaint,Alleged violation not found,41.8650603681,-87.70699372136
Air Pollution Work Order,Alleged violation not found,41.7944828577,-87.58237410904
Noise Complaint,Resolved,41.88192156256,-87.62606305985
Water Pollution,Alleged violation unfounded,41.7365533557,-87.57677543872
Air Pollution Work Order,Complaint Valid,41.71530559876,-87.55992036113
Air Pollution Work Order,Complaint Valid,41.72194450834,-87.55535762114
Air Pollution Work Order,Complaint Valid,41.71346244483,-87.55804031257
Air Pollution Work Order,Complaint Valid,41.72207359058,-87.55397951416
Air Pollution Work Order,Alleged violation not found,41.86031018047,-87.65924782182
Air Pollution Work Order,Alleged violation not found,41.7804848602,-87.76807517771
Noise Complaint,Complaint Valid,41.87341637357,-87.62977671782
Air Pollution Work Order,Alleged violation not found,41.86101823985,-87.6274171
Air Pollution Work Order,Complaint Valid,41.72194450834,-87.55535762114
Air Pollution Work Order,Complaint Valid,41.72102955803,-87.55277247208
Noise Complaint,Alleged violation not found,41.97681019942,-87.69256210112
Air Pollution Work Order,Complaint Valid,41.74512575581,-87.66558897802
Air Pollution Work Order,Alleged violation not found,41.89600605333,-87.67786192983
Noise Complaint,Alleged violation not found,41.97681019942,-87.69256210112
Construction and Demolition,Alleged violation not found,41.89942569576,-87.67578158583
Construction and Demolition,Resolved,41.9332863547,-87.64461904622
Air Pollution Work Order,Alleged violation not found,41.967992713,-87.66263240871
Air Pollution Work Order,Complaint Valid,41.71324291275,-87.55803846898
Air Pollution Work Order,Complaint Valid,41.71324291275,-87.55803846898
Air Pollution Work Order,Alleged violation not found,41.96443079405,-87.6676333013
Illegal Dumping Work Order,Complaint Valid,41.99353425147,-87.65534782288
Air Pollution Work Order,Alleged violation not found,41.98360256008,-87.66845443998
Construction and Demolition,Alleged violation not found,41.75589661576,-87.61679621545
Air Pollution Work Order,Alleged violation not found,41.70286624018,-87.55975056538
Toxics Hazardous Materials Work Order,Alleged violation founded,42.01935084791,-87.68197398933
Air Pollution Work Order,Alleged violation not found,41.74635956501,-87.68389193647
Air Pollution Work Order,Alleged violation founded,41.85461181617,-87.72957270811
Permits Issued by DOE Work Order,Resolved,41.80688047056,-87.69768402678
Noise Complaint,Alleged violation unfounded,41.86119482355,-87.7093240976
Air Pollution Work Order,Alleged violation not found,42.00247125922,-87.70355777253
Air Pollution Work Order,Resolved,41.96857426139,-87.70348586848
Air Pollution Work Order,Alleged violation not found,42.00098428551,-87.69377657438
Construction and Demolition,Resolved,41.95156531935,-87.73376200536
Noise Complaint,Resolved,41.87273074028,-87.73917283657
Illegal Dumping Work Order,Alleged violation not found,41.8970161649,-87.6674646428
Air Pollution Work Order,Alleged violation not found,41.8580066076,-87.71503509966
Air Pollution Work Order,Alleged violation not found,42.00488102066,-87.69387025447
Air Pollution Work Order,Alleged violation not found,42.00120953795,-87.69378228769
Construction and Demolition,Resolved,41.95156531935,-87.73376200536
Construction and Demolition,Complaint Valid,41.90817143628,-87.66654981209
Air Pollution Work Order,Alleged violation not found,41.87518922137,-87.74044514364
Noise Complaint,Complaint Valid,41.87447214941,-87.62981321502
Construction and Demolition,Alleged violation not found,41.99390266775,-87.80369837035
Air Pollution Work Order,Alleged violation not found,41.96495269329,-87.69046794133
Water Pollution,Alleged violation not found,41.81000224917,-87.74674361627
Air Pollution Work Order,Alleged violation not found,41.70557470571,-87.55978724711
Air Pollution Work Order,Alleged violation unfounded,41.91371539036,-87.71651374283
Air Pollution Work Order,Complaint Valid,41.71324291275,-87.55803846898
Noise Complaint,Complaint Valid,41.87341637357,-87.62977671782
Air Pollution Work Order,Alleged violation not found,41.89987904345,-87.73672863379
Illegal Dumping Work Order,Resolved,41.88094029749,-87.65482585496
Noise Complaint,Resolved,41.89097222926,-87.61599688549
Air Pollution Work Order,Complaint Valid,41.71324291275,-87.55803846898
Water Pollution,Resolved,41.9690014093,-87.67606557254
Service Stations/Storage Tanks Work Order,Resolved,41.98317529802,-87.66995366984
Water Pollution,Resolved,41.80068631625,-87.7440492366
Air Pollution Work Order,Alleged violation not found,41.89891139959,-87.7395816444
Air Pollution Work Order,Alleged violation not found,41.89891139959,-87.7395816444
Service Stations/Storage Tanks Work Order,Resolved,41.98317529802,-87.66995366984
Air Pollution Work Order,Alleged violation not found,41.83601953475,-87.73419465302
Noise Complaint,Alleged violation not found,41.92909460195,-87.67215776263
Construction and Demolition,Alleged violation not found,41.89942569576,-87.67578158583
Noise Complaint,Alleged violation not found,41.90774284495,-87.63446079256
Construction and Demolition,Alleged violation not found,41.89942569576,-87.67578158583
Construction and Demolition,Alleged violation not found,41.89942569576,-87.67578158583
Air Pollution Work Order,Alleged violation not found,41.89412470352,-87.63251632013
Illegal Dumping Work Order,Alleged violation not found,41.76591750644,-87.68680028078
Noise Complaint,Alleged violation not found,41.98365598291,-87.66508534277
Air Pollution Work Order,Alleged violation not found,41.71902418756,-87.55117573974
Air Pollution Work Order,Alleged violation not found,41.71353533947,-87.55355789371
Air Pollution Work Order,Alleged violation not found,41.71553714133,-87.55496835776
Air Pollution Work Order,Alleged violation not found,41.71594420077,-87.67206563858
Air Pollution Work Order,Alleged violation not found,41.94720177611,-87.66258216822
Construction and Demolition,Alleged violation not found,41.89942569576,-87.67578158583
Noise Complaint,Resolved,41.73557155939,-87.72281963705
Construction and Demolition,Alleged violation not found,41.89942569576,-87.67578158583
Noise Complaint,Alleged violation not found,41.79188159498,-87.64281139935
Air Pollution Work Order,Complaint Valid,41.71324291275,-87.55803846898
Construction and Demolition,Refer to Building Dept,41.7374410022,-87.64745242912
Construction and Demolition,Alleged violation founded,41.93558128605,-87.71635728316
Construction and Demolition,Complaint Valid,41.86994216796,-87.72343315035
Air Pollution Work Order,Refer to Dept of Environment,41.67538462666,-87.57553071866
Air Pollution Work Order,Complaint Valid,41.92809900682,-87.77114466227
Noise Complaint,Resolved,41.89097222926,-87.61599688549
Construction and Demolition,Alleged violation founded,41.92245957056,-87.70570244123
Noise Complaint,Resolved,41.94614103336,-87.81695978944
Air Pollution Work Order,Alleged violation founded,41.93774273876,-87.68919534646
Construction and Demolition,Alleged violation founded,41.87032930428,-87.66633934246
Construction and Demolition,Complaint Valid,41.90728099658,-87.67018560104
Air Pollution Work Order,Alleged violation unfounded,41.74355014939,-87.70236613736
Noise Complaint,Alleged violation not found,41.96501340428,-87.67728084923
Toxics Hazardous Materials Work Order,Complaint Valid,41.93761339597,-87.64033490313
Illegal Dumping Work Order,Complaint Valid,41.91865909512,-87.7279749365
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Air Pollution Work Order,Resolved,41.71639992976,-87.55389482431
Service Stations/Storage Tanks Work Order,Alleged violation not found,41.88005689012,-87.69599341432
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Illegal Dumping Work Order,Alleged violation not found,41.97116328583,-87.71573794661
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Air Pollution Work Order,Complaint Valid,41.71324291275,-87.55803846898
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Construction and Demolition,Refer to Building Dept,41.92300431553,-87.72413602277
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Air Pollution Work Order,Alleged violation not found,41.99077083888,-87.68070715826
Air Pollution Work Order,Alleged violation not found,41.79036076447,-87.78525403002
Noise Complaint,Resolved,41.95577996788,-87.70821671214
Construction and Demolition,Resolved,41.91780007936,-87.77557364424
Construction and Demolition,Resolved,41.88558837011,-87.64407984996
Construction and Demolition,Refer to StreetsSanitation,41.7413861032,-87.6011678713
Air Pollution Work Order,Alleged violation unfounded,41.71324291275,-87.55803846898
Noise Complaint,Resolved,41.90051218053,-87.67581105975
Noise Complaint,Alleged violation not found,41.92355182983,-87.64691900895
Noise Complaint,Alleged violation not found,41.89153362558,-87.74283683732
Air Pollution Work Order,Resolved,41.71853547842,-87.54949021139
Noise Complaint,Complaint Valid,41.89142321702,-87.61503569035
Noise Complaint,Alleged violation not found,41.89064539454,-87.74235903364
Air Pollution Work Order,Resolved,41.87518922137,-87.74044514364
Service Stations/Storage Tanks Work Order,Resolved,41.75335698001,-87.70264255049
Illegal Dumping Work Order,Alleged violation not found,41.8068800798,-87.7319781402
Illegal Dumping Work Order,Resolved,41.70428608803,-87.62616659609
Noise Complaint,Alleged violation not found,41.92377936102,-87.64615665434
Noise Complaint,Alleged violation not found,41.90665161581,-87.6820968406
Illegal Dumping Work Order,Resolved,41.70604178653,-87.63140591023
Construction and Demolition,Complaint Valid,41.77609988368,-87.60723805953
Noise Complaint,Alleged violation not found,41.96501340428,-87.67728084923
Air Pollution Work Order,Resolved,41.90310369861,-87.62679817512
Construction and Demolition,Alleged violation founded,41.91554027243,-87.670410414
Asbestos Work Order,Resolved,41.79232794025,-87.67075465932
Air Pollution Work Order,Complaint Valid,41.71324291275,-87.55803846898
Air Pollution Work Order,Resolved,41.71324291275,-87.55803846898
Air Pollution Work Order,Resolved,41.71324291275,-87.55803846898
Air Pollution Work Order,Refer to Building Dept,41.77578874941,-87.63185476337
Toxics Hazardous Materials Work Order,Resolved,41.99910000922,-87.66934541982
Construction and Demolition,Alleged violation founded,41.93895713024,-87.68756651052
Noise Complaint,Resolved,41.85693631647,-87.67011532671
Air Pollution Work Order,Alleged violation not found,41.98555376526,-87.66846155947
Construction and Demolition,Alleged violation founded,41.93895713024,-87.68756651052
Air Pollution Work Order,Resolved,41.93774273876,-87.68919534646
Noise Complaint,Complaint Valid,41.92909460195,-87.67215776263
Construction and Demolition,Alleged violation unfounded,41.88687698019,-87.64990142604
Air Pollution Work Order,Resolved,41.93733843731,-87.64445647151
Air Pollution Work Order,Complaint Valid,41.71324291275,-87.55803846898
Noise Complaint,Alleged violation not found,41.92502021194,-87.63823812753
Construction and Demolition,Resolved,41.91980685373,-87.6876291168
Noise Complaint,Alleged violation not found,41.94357316111,-87.64922664096
Toxics Hazardous Materials Work Order,Referred to another agency,41.85342601629,-87.71002773635
Illegal Dumping Work Order,Complaint Valid,41.89065979368,-87.68023214953
Noise Complaint,Alleged violation not found,41.92909460195,-87.67215776263
Construction and Demolition,Alleged violation not found,41.92071109084,-87.65573579384
Noise Complaint,Alleged violation not found,41.81863003376,-87.70453324764
Air Pollution Work Order,Resolved,41.95106560629,-87.65130073423
Construction and Demolition,Resolved,41.96739812093,-87.65420162586
Noise Complaint,Alleged violation founded,41.90297191226,-87.68348493135
Noise Complaint,Alleged violation not found,41.9559569484,-87.70822306408
Air Pollution Work Order,Alleged violation not found,41.90716939799,-87.64833138908
